DISCIPLINA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ESZB036-17,-0.060296267,0.032419667,0.03966733,-0.0019331882,0.01031193,-0.050069842,0.07793608,-0.024418194,0.039635073,0.009939897,0.05136762,0.06725126,0.095569365,-0.10731503,-0.045432173,0.035854675,-0.033069152,0.055622388,0.15867966,0.115799576,-0.09961936,0.04468882,0.05251883,-0.15164788,-0.042658616,0.11415124,-0.04757768,0.013958071,0.118238114,0.03348992,0.07618604,0.10156007,-0.18255402,-0.0027976008,0.0028639797,0.017054513,-0.044242296,0.114978366,0.08878438,0.018764073,0.1638786,0.041548252,0.032663163,0.018355511,0.0072561135,0.0058191675,0.06715595,-0.14982851,-0.09252148,0.021234222,0.13777107,-0.0033090007,-0.0028190506,0.08240742,0.014630509,-0.0026896517,-0.0029437912,-0.0029849196,0.02505722,-0.10605192,0.027476834,-0.072986364,-0.0319637,0.041786633
MCTC002-15,-0.14973156,0.19373396,0.13385168,0.05367522,0.05572575,-0.1785844,0.26541895,-0.05916124,0.13343365,-0.14181255,0.1317083,0.12994932,0.34590968,-0.19539592,-0.1433049,0.100880995,-0.07693157,0.14872743,0.27539968,0.24059874,-0.24985647,-0.010027449,0.19577035,-0.36369452,-0.20736884,0.23767704,-0.17118907,-0.036109783,0.19222802,0.028047474,0.15578179,0.17881516,-0.4898747,-0.13637298,0.075890675,0.039596226,-0.2687848,0.3230991,0.11658334,0.03521891,0.36740872,0.16968673,0.08048689,0.03124978,0.08899512,-0.065339446,0.16197824,-0.23909514,-0.1772139,0.11594194,0.21347909,0.0612587,-0.051397964,0.28497696,0.08244306,-0.03631873,-0.106613964,-0.022197444,0.08449825,-0.26575446,0.018723685,-0.09954853,-0.14233662,-0.022336157
MCZC019-20,-0.037771344,0.043521475,0.04286139,0.016413212,0.0068458994,-0.056203295,0.046262704,-0.00984296,0.032482617,-0.01719425,0.06400428,0.0733805,0.095683984,-0.07657208,-0.054080192,0.012879438,-0.029219,0.062599376,0.11590249,0.11963242,-0.07742035,0.03275549,0.061725352,-0.14032926,-0.05158962,0.099120386,-0.04349227,0.0024137564,0.109042846,0.020019932,0.077297926,0.086123616,-0.17752314,-0.019554397,0.00032611896,0.00868375,-0.03110847,0.10197303,0.076041885,0.013200915,0.12704305,0.024947003,0.011008808,-0.01378339,0.022979213,-0.01413265,0.06872099,-0.15252392,-0.06960892,0.028228924,0.118421905,0.0020965782,-0.0028869114,0.09679802,0.023986423,-0.028722333,-0.00011836987,-0.002477725,0.046842262,-0.10090398,0.043766495,-0.0385258,-0.03200137,0.015556097
MCZC020-20,-0.07265509,0.04950683,0.089138165,0.02793806,0.018790811,-0.0797154,0.098234475,-0.026931914,0.057536803,-0.03459814,0.06663274,0.081562355,0.15457067,-0.14203049,-0.06061985,0.026975015,-0.04053452,0.077455506,0.17406668,0.17626388,-0.12420215,0.032721378,0.09958825,-0.18516931,-0.08945536,0.14456888,-0.06467372,0.0009959172,0.14451718,0.059500653,0.08801139,0.13969153,-0.2611808,-0.025435215,-0.0032498185,-0.0020829365,-0.08554228,0.17111275,0.118278675,0.00767863,0.2190266,0.043422394,0.044615448,-0.012489043,0.023919754,-0.017180044,0.10257418,-0.19217986,-0.0903073,0.020943772,0.1735534,0.0036458871,0.0074712667,0.12930153,0.011933757,-0.028242694,-0.030872863,-0.02266927,0.070381485,-0.14717457,0.03550155,-0.073257565,-0.068886705,0.04167703
BIN0406-15,-0.1919286,0.08769496,0.10937559,0.009352862,-0.006885328,-0.13492097,0.25430024,-0.0074443687,-0.015376911,0.0037308014,0.16162722,0.20809358,0.17686242,-0.18137828,-0.058652613,0.07553617,-0.13875753,0.12551205,0.429286,0.32134187,-0.19551705,0.077004634,0.2068643,-0.2844034,-0.14583473,0.32656538,-0.1987462,0.02672299,0.29937932,0.09982858,0.16790427,0.27796224,-0.48928976,-0.12667982,-0.08103274,0.09353555,-0.13387327,0.3144588,0.2308825,0.034445476,0.37931937,0.13346569,0.1021128,-0.09571764,0.009734313,-0.015080775,0.11817224,-0.43454513,-0.17582536,0.07758415,0.31115022,-0.00038530777,0.030450163,0.21469535,0.051844236,0.064283855,-0.05969053,-0.094811715,0.1101657,-0.35688534,0.14710197,-0.201137,-0.083003655,0.09965106
MCZA032-17,-0.08786849,0.14008984,0.111903295,0.06037931,0.0041727764,-0.14606497,0.14123435,-0.00769724,0.079303056,0.011681899,0.17748782,0.19106224,0.2457483,-0.22985187,-0.15023601,0.019361269,-0.08381974,0.17264746,0.34694374,0.29998446,-0.18069547,0.08585148,0.16801259,-0.3661625,-0.11748341,0.28430405,-0.06534731,0.08883165,0.2486656,0.111887574,0.24673724,0.24025334,-0.4560089,-0.07550937,-0.03949363,0.0815786,-0.053122018,0.28386414,0.29073665,0.07798075,0.39198017,0.056087296,0.04723077,0.025550433,0.028726304,0.035268664,0.17764166,-0.32997003,-0.18945934,0.10942114,0.26952988,0.010907592,0.037844203,0.20597051,0.06513626,-0.06839863,-0.026152676,0.008173652,0.106686525,-0.32400626,0.123997204,-0.18809105,-0.14204046,0.09168736
ESZP025-13,-0.013391832,-0.0019026492,-0.013945954,0.011137472,0.013737408,0.008451333,-0.004816208,-0.014247853,0.015059814,-0.00992566,-0.014574144,-0.00014506839,-0.0015431661,0.0046446994,-0.0028849375,-0.010555731,-0.014366582,-9.2517585e-05,0.014499525,0.0019341409,-0.0013888422,-0.006983077,0.001626635,0.009904467,0.004619809,-0.0026989505,-0.0150710475,-0.013577217,0.00085687265,0.0019260515,0.011099333,0.012975613,-0.0059398375,-0.0024757814,-0.004045494,-0.011061523,0.011448346,0.008574275,0.014022144,0.0021659639,0.0038448013,0.010079969,-0.012206456,0.009368237,0.0078276,-0.010775397,-0.006504746,0.0010945909,0.005434759,-0.015401546,0.011064306,0.0010982025,-0.012572009,0.0038154423,-0.009879829,0.0099421125,0.0012931153,0.009497374,0.0046973918,0.005225243,3.025122e-05,-0.0070860256,0.012770383,-0.008789726
MCZC003-15,-0.08155149,0.074126095,0.08890047,0.05076991,-0.013156332,-0.08035459,0.09656029,-0.012451746,0.030469714,-0.010615669,0.0882417,0.10808158,0.13949321,-0.1254918,-0.07264073,0.0010075136,-0.04522083,0.06436533,0.18164788,0.16963598,-0.119223,0.039175566,0.09252781,-0.19367015,-0.049153026,0.13650215,-0.07663006,0.027985236,0.115534075,0.062994346,0.093646705,0.12037399,-0.25363356,-0.016639441,-0.003590946,0.003454695,-0.06066302,0.16626185,0.10357769,-0.004504067,0.19192281,0.048754733,0.02712109,-0.02163505,0.008916463,-0.004666685,0.06698827,-0.20556746,-0.11157263,0.045076452,0.17616947,0.009043533,-0.008222092,0.11734558,0.017094024,-0.012327565,-0.013373143,-0.037952166,0.052249257,-0.14656992,0.05191132,-0.0893356,-0.059642337,0.02907803
ESZB014-17,-0.24077994,0.21591972,0.32183716,0.13606857,0.014719557,-0.40813276,0.25122362,-0.51599747,0.25479016,-0.13784948,0.10076414,0.288133,0.5217912,-0.50129133,-0.01469271,0.14343312,-0.47518754,0.100417756,0.60895556,0.5367186,-0.3562825,0.554703,0.22751297,-0.93580294,-0.10496747,1.0771953,0.3136689,0.33090475,1.1975449,-0.028628537,0.27230978,0.21445626,-0.7390804,-0.11807625,-0.34574747,0.7876175,-0.02465284,0.36980742,1.0104139,-0.12509176,1.1884743,-0.042312425,0.21300304,0.09438542,0.09204286,0.086336344,0.5995236,-1.5219985,-0.5345106,0.023825359,1.2096971,0.6761308,0.22790624,0.40413,-0.58589745,0.008043214,0.07723501,0.3109197,0.26965004,-0.9268284,-0.13488074,-0.42864025,0.11043929,0.54869306
MCBM018-23,-0.09613037,0.1520136,0.13482188,0.04806534,0.020667251,-0.12217369,0.110238954,0.037804324,0.026734676,-0.016997773,0.098514065,0.21085712,0.27062657,-0.21257076,-0.11179398,0.028119922,-0.078194425,0.16185011,0.34767145,0.30593815,-0.1943359,0.024317129,0.21192758,-0.37139124,-0.12913062,0.21117364,-0.10488363,0.09089252,0.28045103,0.06054566,0.19712962,0.25708875,-0.4667628,-0.032738123,0.011160635,0.0043796995,-0.093441226,0.29401013,0.21723658,0.07535289,0.39443135,0.047062285,0.105933495,0.08492937,0.09771517,0.019006344,0.10787815,-0.38629448,-0.18419963,0.045792364,0.3046963,0.027432956,0.0047149463,0.22185954,0.07213864,-0.08101381,-0.009100691,-0.028059913,0.11022596,-0.2590131,0.06165389,-0.13532665,-0.12129283,0.084831655
MCBM019-23,-0.107056856,0.14654018,0.111378655,0.0529268,0.007849893,-0.106746465,0.12666206,0.0043399353,0.002204471,-0.007427758,0.12571947,0.20222169,0.2302823,-0.18692116,-0.09335304,0.026640842,-0.058555003,0.13933922,0.30891478,0.29417485,-0.17857116,0.037864354,0.21264036,-0.36626673,-0.13133258,0.21198758,-0.108157046,0.06549134,0.24367909,0.054269087,0.16376539,0.24174629,-0.430805,-0.045262877,0.029287264,0.026842892,-0.06587155,0.26969874,0.21268766,0.028934572,0.39960265,0.06366227,0.0750559,0.069339834,0.052683204,0.013939729,0.10686564,-0.36716253,-0.14497072,0.06266844,0.2890006,0.022109453,-0.0025748555,0.17473453,0.068379804,-0.016358266,-0.012185386,-0.013697354,0.12420929,-0.2529523,0.05887337,-0.12710185,-0.10858967,0.09833743
MCBM020-23,-0.11761997,0.12183512,0.15293266,0.04267788,-0.016296998,-0.14310275,0.15206379,0.031481702,0.046952106,-0.022813998,0.1404615,0.20174305,0.28259486,-0.2159075,-0.11398739,0.042703692,-0.06838352,0.12230228,0.34205157,0.29508567,-0.19565143,0.054381534,0.2013357,-0.34409982,-0.1344411,0.22225767,-0.07673769,0.074413724,0.26852858,0.08119883,0.2166473,0.2441766,-0.43854514,-0.058821,0.030955294,0.018899225,-0.07922835,0.2650627,0.24360254,0.043657422,0.4173528,0.050242577,0.0909191,0.07606671,0.096950985,0.020414801,0.1039587,-0.4003124,-0.19352841,0.05159128,0.305203,0.0012262334,-0.0003145627,0.20700713,0.08471732,-0.05901578,0.008512837,-0.03167358,0.08815844,-0.3064986,0.12178071,-0.12769817,-0.109834224,0.09507036
MCBM021-23,-0.10227689,0.17337447,0.124410905,0.009321677,0.033741366,-0.09704637,0.085558854,0.02110442,0.022158587,-0.0063018315,0.09660482,0.23338379,0.28379503,-0.2629841,-0.09940429,0.076886706,-0.042643014,0.14710271,0.37012056,0.3783263,-0.20099102,-0.0037342526,0.22843863,-0.41488555,-0.18481119,0.21430708,-0.08162737,0.057860535,0.31794262,0.029562501,0.20533806,0.29056278,-0.48993078,0.011428899,0.052612353,0.024653748,-0.08220082,0.3325406,0.24158706,0.087641515,0.46600765,0.026317704,0.10473967,0.15094288,0.08808628,0.041404814,0.1518786,-0.41465467,-0.15296529,0.04068669,0.31599817,0.00025689777,0.009631683,0.22591391,0.04873351,-0.02571075,-0.04987802,-0.0067620575,0.1397375,-0.28670943,0.0723605,-0.17903264,-0.07705315,0.11665975
NHBQ019-22,-0.009965965,0.024073478,0.02718534,-0.005287784,0.0031155462,-0.025886333,0.0071879183,-0.021154637,0.013891747,-0.0051086475,0.008586031,0.021093018,0.039468266,-0.05169632,-0.027933117,0.018852374,-0.018998398,0.026465273,0.056323312,0.04642484,-0.04648213,-0.005144422,0.01569055,-0.06144108,-0.021690115,0.054999657,-0.019315485,0.012599192,0.05317233,0.016403008,0.03072812,0.022706976,-0.084812894,0.011879023,-0.0047054016,-0.012727485,-0.030388871,0.06187904,0.02988634,0.0210609,0.07742127,-0.0016474751,0.038161356,0.016845675,-0.0006973924,-0.0057017705,0.047699604,-0.07542309,-0.011592492,-0.0011235052,0.04012874,-0.023760393,-0.0074839937,0.042564258,0.008911673,-0.01537262,0.0045726737,0.0064506386,0.020182185,-0.0481911,0.011485762,-0.014577422,-0.021073902,0.0053173606
BHS0006-23,-0.009258565,0.010581233,-0.0031012632,0.010927683,0.004431663,-0.011100428,0.0048866738,-0.008343967,-0.01201928,0.0016869251,0.0022851974,0.003666129,0.0085385665,-0.013512325,-0.014175735,-0.0049224123,0.009219162,0.005261276,0.008950047,-0.007910132,0.006052006,-0.011242019,0.011032062,-0.0013451222,-0.0077627506,-0.006276451,-0.0020052325,-0.015364753,0.004902512,-0.015056059,0.014929164,-0.0054835547,-0.0042394567,0.012041055,-0.007878184,-0.014840756,0.00527901,-0.00044206157,-0.0061848704,0.0066250153,0.012330109,0.0139897745,-0.007394707,-0.0012992304,0.0027233176,-0.011301354,0.0032890346,-0.0019374639,0.0003987737,-0.0129831135,0.010454584,-0.011757884,0.010911895,-0.00013701431,0.0038222745,0.006005056,0.014609817,-0.0041230526,0.0015487168,-0.009095417,0.0007899571,-0.0013222322,-0.011463532,-0.013686614
ESTA021-17,-0.16050474,0.18766531,0.14689866,0.09004975,0.0027668164,-0.17949235,0.1572049,0.12166033,0.0010004555,-0.03784107,0.23968987,0.13180932,0.24006778,-0.1168761,-0.118945554,-0.061363965,-0.131369,0.17168362,0.22090288,0.3090275,-0.24481964,0.10722545,0.17963189,-0.30016088,0.00092866115,0.20141567,-0.03320015,0.03844892,0.19293575,0.028372802,0.24080935,0.17035459,-0.43192336,-0.033296365,0.059552386,-0.020194648,-0.10303651,0.22184141,0.26961765,0.063892715,0.30525234,0.11460252,0.05321174,0.049173668,0.0015739952,0.048708122,-0.028744807,-0.42678323,-0.2682554,0.1759781,0.30055857,0.069549136,-0.0858635,0.20968026,0.010345314,-0.14430548,0.09163728,-0.0063846465,0.086489715,-0.34795183,0.040764205,-0.106630534,-0.07974014,-0.026590718
ESZA023-17,-0.23907572,0.12609164,0.101399325,0.10558937,-0.11399992,-0.1668891,0.18587522,0.07807881,0.03783202,-0.15293245,0.29361746,0.17547172,0.4186147,-0.111793615,-0.068230554,-0.02996448,-0.15635724,0.21314247,0.49413416,0.3422205,-0.1265579,0.08195545,0.35052514,-0.34000233,-0.118812345,0.37098765,-0.20883982,0.09482247,0.48478532,0.23870362,0.3859491,0.30398548,-0.50511605,-0.07331024,0.037287526,0.24285118,-0.11307455,0.42937976,0.36063102,-0.041863248,0.4581171,0.060132936,-2.5537167e-05,0.14734009,0.10764045,-0.1738982,0.087178834,-0.5803425,-0.25039035,0.112594865,0.31672946,0.10613337,0.10087676,0.45586857,-0.07385643,-0.19812013,0.013812921,-0.15585199,0.34291604,-0.40418735,0.06036725,-0.20975712,-0.2817091,0.10701661
ESHR011-21,-0.08081324,0.038042367,0.14483947,0.053151783,-0.041949797,-0.13007669,0.17853823,-0.049279638,0.05858124,-0.011091752,0.14396091,0.08554346,0.15055156,-0.18453361,-0.05944088,0.07197124,-0.030871246,0.16075999,0.205591,0.22102493,-0.17891385,0.042430785,0.10788435,-0.2923557,-0.045859154,0.21288419,-0.120177306,-0.0006732804,0.14102009,0.07384807,0.11659128,0.18896504,-0.39866254,0.0077799708,-0.04085559,0.07762528,-0.11767608,0.2454746,0.104054585,-0.02032589,0.23580061,0.048337262,0.059061337,-0.07164357,0.05815643,0.07036796,0.061534785,-0.25384074,-0.17372566,0.04310298,0.24197653,0.025059888,-0.067431696,0.17373785,0.0933217,0.012500711,-0.037547052,-0.038970888,0.061169427,-0.22549914,0.05963778,-0.16082056,-0.08161162,-0.06524318
BHO0002-19,-0.13620624,0.06582914,0.09766047,0.08919877,-0.010612534,-0.12467357,0.19066152,-0.01462613,0.07673396,-0.011888805,0.12463101,0.18651582,0.15991002,-0.21584047,-0.07682597,0.007365642,-0.06202002,0.13440228,0.32469893,0.25342262,-0.22201693,0.07162572,0.1679765,-0.2963633,-0.047200788,0.27523032,-0.10533116,0.015817912,0.27903336,0.12628992,0.15923966,0.224691,-0.43614802,-0.0394798,-0.056274172,0.0350518,-0.12538023,0.32209274,0.2510111,0.053001158,0.33640316,0.09787792,0.11419188,-0.01144254,0.06175307,-0.029680695,0.14492697,-0.36436915,-0.17670743,0.04818994,0.31669325,-0.05997547,0.011667026,0.18960959,0.034929596,-0.0008858047,-0.026298376,-0.06030357,0.09143078,-0.30017954,0.11491026,-0.15135501,-0.15822527,0.09949582
ESZI035-17,-0.049159907,0.05884741,0.03502896,0.028780172,0.0050666523,-0.048832607,0.041922826,-0.021949477,0.026221704,-0.014141787,0.03390744,0.055872392,0.08016921,-0.10188908,-0.028940812,0.008983347,-0.037776947,0.032530624,0.13165678,0.117134534,-0.095849045,0.008934227,0.042501688,-0.13764134,-0.071773246,0.12059458,-0.038403153,0.008469412,0.12461492,0.03110788,0.08302453,0.070659325,-0.18764196,-0.0025903194,0.0065400167,0.0015422329,-0.046680197,0.111169584,0.06321489,0.021152506,0.14461538,0.024186164,0.059586246,-0.0035124975,0.01035151,-0.013543114,0.053258207,-0.15576231,-0.07622073,0.020890538,0.14456241,-0.011781659,0.00090315857,0.088168725,0.005787063,-0.0076723928,-0.014429456,0.0053480603,0.025018623,-0.095262334,0.032803383,-0.053828318,-0.048923112,0.049466632
ESEN004-23,-0.028416537,0.028769352,0.041237216,0.003442749,0.024806306,-0.018039841,0.030416993,-0.020028915,0.016823906,0.0051125884,0.010158806,0.059734765,0.06888057,-0.06784665,-0.021599248,0.00829802,-0.0025260306,0.049434163,0.112827115,0.07630611,-0.05412797,0.008911496,0.037524167,-0.10893638,-0.023823932,0.08784432,-0.014605285,-0.009739929,0.07185375,0.044424277,0.039768584,0.048281483,-0.12758958,0.007988823,0.013980695,-0.0045800935,-0.022781827,0.07830552,0.06762348,0.015914535,0.12400474,0.013960695,0.041564222,-0.009006027,0.007578814,0.011607778,0.06829713,-0.10688066,-0.039866015,0.019630613,0.08579614,-0.014031468,0.014500772,0.047822297,0.019297471,-0.023717308,0.0022862414,-0.009358695,0.0372892,-0.07338177,-0.0019172486,-0.049934722,-0.031277996,0.029329007
LHZ0041-22,0.009720616,0.0062984116,0.00035646185,-0.0048295,0.006970238,0.015479142,-0.009562392,-0.0031020083,0.015140856,0.005337214,0.0084315855,-0.011518812,-0.009670015,-0.0002606772,-0.0015207622,-0.0019254982,-0.014333848,-0.003015019,0.0040199216,0.014623227,0.0059346072,-0.0036162492,0.013019934,0.011223681,-0.004601702,-0.0050350074,-0.0056148674,0.012241978,-0.012260923,-0.008660048,-0.005991861,-0.0001647342,0.006094534,0.00062648393,-0.01299621,-0.0008887667,-0.0026132576,0.009070376,0.011347717,0.011920569,-0.0024023447,-0.0055294167,-0.0101494435,0.013310764,-0.0024143606,0.004687477,-0.00039735623,0.006902227,0.010877909,0.0004512407,0.013988012,-0.013831984,0.002893107,0.0047157444,0.01307052,-0.011857184,0.0148936305,0.007017864,-0.006290853,0.013886463,-0.014300002,-0.0072239004,-0.0041215457,0.007042736
ESTA023-17,-0.05388815,0.025015939,0.049662035,-0.0021462166,0.013832452,-0.04136338,0.06678864,-0.016867267,0.030619148,-0.0008899347,0.054556437,0.057988822,0.08487688,-0.08721231,-0.05143263,0.03091386,-0.029161708,0.062713295,0.13787264,0.13915145,-0.069141805,0.04336517,0.07437789,-0.13988642,-0.050211377,0.10064572,-0.055892732,0.005325654,0.11229919,0.027459744,0.07973845,0.09592885,-0.1854686,0.0045241485,0.0050624176,0.02203636,-0.046296757,0.11692306,0.10357643,0.010396719,0.15899244,0.034096573,0.04152211,-0.0038197015,0.0053091077,0.00798331,0.055139203,-0.13087814,-0.086371526,0.03659232,0.122556135,0.00088035123,0.012197693,0.08867699,0.0074188258,0.0019220528,-0.02222874,-0.008221093,0.029268797,-0.11696447,0.017926103,-0.05943013,-0.04325591,0.024493013
ESTG017-17,-0.11654619,0.113342226,0.1458804,0.09047788,-0.029893896,-0.12119632,0.20163573,-0.010851066,0.035530485,-0.004620188,0.16494808,0.1697332,0.23539741,-0.2293122,-0.095094785,-0.0024460838,-0.08260563,0.13407463,0.2912516,0.21687932,-0.17494997,0.052451387,0.17828509,-0.32458112,-0.09747178,0.20830573,-0.08579291,0.03170776,0.19335459,0.047341138,0.16075087,0.22616519,-0.40626174,-0.060772028,-0.008330694,0.037248924,-0.08582398,0.23685348,0.16582449,0.020227816,0.3455565,0.032045368,0.07519331,-0.01638633,0.035058454,-0.021270197,0.08212843,-0.28398514,-0.1783913,0.0841609,0.27165458,0.038280874,0.021864533,0.17486867,0.07466001,-0.037233565,-0.012168202,-0.013027936,0.08370742,-0.25480554,0.064757146,-0.12335953,-0.08741674,0.05797401
MCBM022-23,-0.17295162,0.049584854,0.11304769,0.06893276,-0.05419267,-0.110671714,0.22265083,0.048432913,0.065828376,-0.10765552,0.061926667,0.27485138,0.16570018,-0.15600637,-0.10855146,-0.011886915,0.0064395005,0.11121963,0.3039708,0.27585566,-0.29885474,0.14626075,0.17153317,-0.28294116,-0.00137146,0.25075567,-0.21113878,0.019430442,0.18258013,0.03500385,0.23149288,0.2524652,-0.41800907,-0.16641486,-0.037383106,0.112631954,0.0182363,0.2966502,0.25187266,-0.06478562,0.3808202,0.1022397,0.10476707,0.04239789,-0.031548478,-0.019784128,0.045220405,-0.22975038,-0.23381528,0.07666836,0.17218398,-0.07125439,0.06565315,0.27715313,0.101071164,0.06932264,0.07465299,0.03255234,0.15338175,-0.28817925,0.05233235,-0.08499867,-0.22716504,-0.007421089
MCZB020-13,-0.13951504,0.11697984,0.16557549,0.028016746,-0.031049242,-0.18122825,0.20192076,-0.020876965,0.03281139,-0.03599493,0.17446005,0.2526767,0.27716982,-0.23671733,-0.09511469,0.06071679,-0.011333682,0.18974043,0.31426433,0.36406076,-0.19628191,0.04304925,0.2510095,-0.357334,-0.119408354,0.2337313,-0.10175034,0.05584679,0.2937267,0.09910227,0.20036641,0.28575143,-0.47973397,-0.0014294488,0.018182196,0.042175185,-0.06455721,0.34566364,0.1802737,0.049683172,0.40081125,0.06346511,0.0849481,0.05842333,0.04997646,-0.00637549,0.13750271,-0.4085691,-0.20317593,0.0835323,0.28183454,-0.01884174,0.015486496,0.27318287,0.08800905,0.0014990905,-0.0076033096,-0.023490315,0.15020451,-0.27225706,0.12486659,-0.14226155,-0.073530085,0.055443197
ESTE016-17,0.0336158,0.08798569,0.29159263,-0.03947999,0.11586137,-0.32946336,-0.004194125,-0.2178514,0.29005584,0.07848472,0.43196535,0.06549587,0.20697683,-0.5819117,-0.1508697,0.081600204,-0.10454921,0.108939596,0.28327298,0.5323649,-0.22491059,0.35004145,0.11270467,-0.36388958,-0.17540121,0.442666,-0.097790144,0.14884286,0.22801164,0.21227281,0.18029921,0.08511078,-0.631333,0.15788339,0.06428175,-0.09280236,-0.25382873,0.4965702,0.28391072,0.042152558,0.27718544,0.063084394,0.20049767,0.008068985,-0.17656516,-0.16388269,0.49955592,-0.36542192,-0.20288517,-0.20160164,0.5492699,-0.31513894,0.118420646,0.45388386,-0.20848297,0.051335443,-0.020340525,-0.12186449,-0.12901959,0.060675044,0.02473343,-0.024692224,-0.16528198,0.17686068
